,Food in Sources,Food at Home,Min Distance,Best Distance,Number of Ants
0,250,0.0,0.0,638.823919401896,100
1,250,0.0,0.0,638.823919401896,100
2,250,0.0,0.0,638.823919401896,100
3,250,0.0,0.0,638.823919401896,100
4,250,0.0,0.0,638.823919401896,100
5,250,0.0,0.0,638.823919401896,100
6,250,0.0,0.0,638.823919401896,100
7,250,0.0,0.0,638.823919401896,100
8,250,0.0,0.0,638.823919401896,100
9,250,0.0,0.0,638.823919401896,100
10,250,0.0,0.0,638.823919401896,100
11,250,0.0,0.0,638.823919401896,100
12,250,0.0,0.0,638.823919401896,100
13,250,0.0,0.0,638.823919401896,100
14,250,0.0,0.0,638.823919401896,100
15,250,0.0,0.0,638.823919401896,100
16,250,0.0,0.0,638.823919401896,100
17,250,0.0,0.0,638.823919401896,100
18,250,0.0,0.0,638.823919401896,100
19,250,0.0,0.0,638.823919401896,100
20,250,0.0,0.0,638.823919401896,100
21,250,0.0,0.0,638.823919401896,100
22,250,0.0,0.0,638.823919401896,100
23,250,0.0,0.0,638.823919401896,100
24,250,0.0,0.0,638.823919401896,100
25,250,0.0,0.0,638.823919401896,100
26,250,0.0,0.0,638.823919401896,100
27,250,0.0,0.0,638.823919401896,100
28,250,0.0,0.0,638.823919401896,100
29,250,0.0,0.0,638.823919401896,100
30,250,0.0,0.0,638.823919401896,100
31,250,0.0,0.0,638.823919401896,100
32,250,0.0,0.0,638.823919401896,100
33,250,0.0,0.0,638.823919401896,100
34,250,0.0,0.0,638.823919401896,100
35,250,0.0,0.0,638.823919401896,100
36,250,0.0,0.0,638.823919401896,100
37,250,0.0,0.0,638.823919401896,100
38,250,0.0,0.0,638.823919401896,100
39,250,0.0,0.0,638.823919401896,100
40,250,0.0,0.0,638.823919401896,100
41,250,0.0,0.0,638.823919401896,100
42,250,0.0,0.0,638.823919401896,100
43,250,0.0,0.0,638.823919401896,100
44,250,0.0,0.0,638.823919401896,100
45,250,0.0,0.0,638.823919401896,100
46,250,0.0,0.0,638.823919401896,100
47,250,0.0,0.0,638.823919401896,100
48,250,0.0,0.0,638.823919401896,100
49,250,0.0,0.0,638.823919401896,100
50,250,0.0,0.0,638.823919401896,100
51,250,0.0,0.0,638.823919401896,100
52,250,0.0,0.0,638.823919401896,100
53,250,0.0,0.0,638.823919401896,100
54,250,0.0,0.0,638.823919401896,100
55,250,0.0,0.0,638.823919401896,100
56,250,0.0,0.0,638.823919401896,100
57,250,0.0,0.0,638.823919401896,100
58,250,0.0,0.0,638.823919401896,100
59,250,0.0,0.0,638.823919401896,100
60,250,0.0,0.0,638.823919401896,100
61,250,0.0,0.0,638.823919401896,100
62,250,0.0,0.0,638.823919401896,100
63,250,0.0,0.0,638.823919401896,100
64,250,0.0,0.0,638.823919401896,100
65,250,0.0,0.0,638.823919401896,100
66,250,0.0,0.0,638.823919401896,100
67,250,0.0,0.0,638.823919401896,100
68,250,0.0,0.0,638.823919401896,100
69,250,0.0,0.0,638.823919401896,100
70,250,0.0,0.0,638.823919401896,100
71,250,0.0,0.0,638.823919401896,100
72,250,0.0,0.0,638.823919401896,100
73,250,0.0,0.0,638.823919401896,100
74,250,0.0,0.0,638.823919401896,100
75,250,0.0,0.0,638.823919401896,100
76,250,0.0,0.0,638.823919401896,100
77,250,0.0,0.0,638.823919401896,100
78,250,0.0,0.0,638.823919401896,100
79,250,0.0,0.0,638.823919401896,100
80,250,0.0,0.0,638.823919401896,100
81,250,0.0,0.0,638.823919401896,100
82,250,0.0,0.0,638.823919401896,100
83,250,0.0,0.0,638.823919401896,100
84,250,0.0,0.0,638.823919401896,100
85,250,0.0,0.0,638.823919401896,100
86,250,0.0,0.0,638.823919401896,100
87,250,0.0,0.0,638.823919401896,100
88,250,0.0,0.0,638.823919401896,100
89,250,0.0,0.0,638.823919401896,100
90,250,0.0,0.0,638.823919401896,100
91,250,0.0,0.0,638.823919401896,100
92,250,0.0,0.0,638.823919401896,100
93,250,0.0,0.0,638.823919401896,100
94,250,0.0,0.0,638.823919401896,100
95,250,0.0,0.0,638.823919401896,100
96,250,0.0,0.0,638.823919401896,100
97,250,0.0,0.0,638.823919401896,100
98,250,0.0,0.0,638.823919401896,100
99,250,0.0,0.0,638.823919401896,100
100,250,0.0,0.0,638.823919401896,100
101,250,0.0,0.0,638.823919401896,100
102,250,0.0,0.0,638.823919401896,100
103,250,0.0,0.0,638.823919401896,100
104,250,0.0,0.0,638.823919401896,100
105,250,0.0,0.0,638.823919401896,100
106,250,0.0,0.0,638.823919401896,100
